year,level,geoid,name,county,var,estimate
2012,3_towns,0900186370,Wilton,Fairfield County,pop_change,228
2013,3_towns,0900186370,Wilton,Fairfield County,pop_change,152
2014,3_towns,0900186370,Wilton,Fairfield County,pop_change,166
2015,3_towns,0900186370,Wilton,Fairfield County,pop_change,124
2016,3_towns,0900186370,Wilton,Fairfield County,pop_change,-27
2017,3_towns,0900186370,Wilton,Fairfield County,pop_change,43
2018,3_towns,0900186370,Wilton,Fairfield County,pop_change,-117
1990,3_towns,0900302060,Avon,Hartford County,pop_change,0
2000,3_towns,0900302060,Avon,Hartford County,pop_change,1895
2010,3_towns,0900302060,Avon,Hartford County,pop_change,2266
2011,3_towns,0900302060,Avon,Hartford County,pop_change,-239
2012,3_towns,0900302060,Avon,Hartford County,pop_change,190
2013,3_towns,0900302060,Avon,Hartford County,pop_change,156
2014,3_towns,0900302060,Avon,Hartford County,pop_change,93
2015,3_towns,0900302060,Avon,Hartford County,pop_change,37
2016,3_towns,0900302060,Avon,Hartford County,pop_change,17
2017,3_towns,0900302060,Avon,Hartford County,pop_change,29
2018,3_towns,0900302060,Avon,Hartford County,pop_change,-43
1990,3_towns,0900304300,Berlin,Hartford County,pop_change,0
2000,3_towns,0900304300,Berlin,Hartford County,pop_change,1428
2010,3_towns,0900304300,Berlin,Hartford County,pop_change,1651
2011,3_towns,0900304300,Berlin,Hartford County,pop_change,-172
2012,3_towns,0900304300,Berlin,Hartford County,pop_change,280
2013,3_towns,0900304300,Berlin,Hartford County,pop_change,205
2014,3_towns,0900304300,Berlin,Hartford County,pop_change,173
2015,3_towns,0900304300,Berlin,Hartford County,pop_change,134
2016,3_towns,0900304300,Berlin,Hartford County,pop_change,43
2017,3_towns,0900304300,Berlin,Hartford County,pop_change,55
2018,3_towns,0900304300,Berlin,Hartford County,pop_change,-65
1990,3_towns,0900305910,Bloomfield,Hartford County,pop_change,0
2000,3_towns,0900305910,Bloomfield,Hartford County,pop_change,104
2010,3_towns,0900305910,Bloomfield,Hartford County,pop_change,899
2011,3_towns,0900305910,Bloomfield,Hartford County,pop_change,-80
2012,3_towns,0900305910,Bloomfield,Hartford County,pop_change,64
2013,3_towns,0900305910,Bloomfield,Hartford County,pop_change,92
2014,3_towns,0900305910,Bloomfield,Hartford County,pop_change,64
2015,3_towns,0900305910,Bloomfield,Hartford County,pop_change,53
2016,3_towns,0900305910,Bloomfield,Hartford County,pop_change,8
2017,3_towns,0900305910,Bloomfield,Hartford County,pop_change,161
2018,3_towns,0900305910,Bloomfield,Hartford County,pop_change,104
1990,3_towns,0900308490,Bristol,Hartford County,pop_change,0
2000,3_towns,0900308490,Bristol,Hartford County,pop_change,-578
2010,3_towns,0900308490,Bristol,Hartford County,pop_change,415
2011,3_towns,0900308490,Bristol,Hartford County,pop_change,-4
2012,3_towns,0900308490,Bristol,Hartford County,pop_change,29
2013,3_towns,0900308490,Bristol,Hartford County,pop_change,34
2014,3_towns,0900308490,Bristol,Hartford County,pop_change,20
2015,3_towns,0900308490,Bristol,Hartford County,pop_change,-2
2016,3_towns,0900308490,Bristol,Hartford County,pop_change,-117
2017,3_towns,0900308490,Bristol,Hartford County,pop_change,61
2018,3_towns,0900308490,Bristol,Hartford County,pop_change,-190
1990,3_towns,0900310100,Burlington,Hartford County,pop_change,0
2000,3_towns,0900310100,Burlington,Hartford County,pop_change,1164
2010,3_towns,0900310100,Burlington,Hartford County,pop_change,1111
2011,3_towns,0900310100,Burlington,Hartford County,pop_change,-110
2012,3_towns,0900310100,Burlington,Hartford County,pop_change,102
2013,3_towns,0900310100,Burlington,Hartford County,pop_change,91
2014,3_towns,0900310100,Burlington,Hartford County,pop_change,59
2015,3_towns,0900310100,Burlington,Hartford County,pop_change,56
2016,3_towns,0900310100,Burlington,Hartford County,pop_change,41
2017,3_towns,0900310100,Burlington,Hartford County,pop_change,58
2018,3_towns,0900310100,Burlington,Hartford County,pop_change,9
1990,3_towns,0900312270,Canton,Hartford County,pop_change,0
2000,3_towns,0900312270,Canton,Hartford County,pop_change,572
2010,3_towns,0900312270,Canton,Hartford County,pop_change,1452
2011,3_towns,0900312270,Canton,Hartford County,pop_change,-153
2012,3_towns,0900312270,Canton,Hartford County,pop_change,104
2013,3_towns,0900312270,Canton,Hartford County,pop_change,61
2014,3_towns,0900312270,Canton,Hartford County,pop_change,30
2015,3_towns,0900312270,Canton,Hartford County,pop_change,2
2016,3_towns,0900312270,Canton,Hartford County,pop_change,-17
2017,3_towns,0900312270,Canton,Hartford County,pop_change,20
2018,3_towns,0900312270,Canton,Hartford County,pop_change,-33
1990,3_towns,0900322070,East Granby,Hartford County,pop_change,0
2000,3_towns,0900322070,East Granby,Hartford County,pop_change,443
2010,3_towns,0900322070,East Granby,Hartford County,pop_change,403
2011,3_towns,0900322070,East Granby,Hartford County,pop_change,-93
2012,3_towns,0900322070,East Granby,Hartford County,pop_change,0
2013,3_towns,0900322070,East Granby,Hartford County,pop_change,-19
2014,3_towns,0900322070,East Granby,Hartford County,pop_change,62
2015,3_towns,0900322070,East Granby,Hartford County,pop_change,25
2016,3_towns,0900322070,East Granby,Hartford County,pop_change,113
2017,3_towns,0900322070,East Granby,Hartford County,pop_change,-16
2018,3_towns,0900322070,East Granby,Hartford County,pop_change,36
1990,3_towns,0900322630,East Hartford,Hartford County,pop_change,0
2000,3_towns,0900322630,East Hartford,Hartford County,pop_change,-877
2010,3_towns,0900322630,East Hartford,Hartford County,pop_change,1677
2011,3_towns,0900322630,East Hartford,Hartford County,pop_change,-161
2012,3_towns,0900322630,East Hartford,Hartford County,pop_change,80
2013,3_towns,0900322630,East Hartford,Hartford County,pop_change,70
2014,3_towns,0900322630,East Hartford,Hartford County,pop_change,-30
2015,3_towns,0900322630,East Hartford,Hartford County,pop_change,-74
2016,3_towns,0900322630,East Hartford,Hartford County,pop_change,-303
2017,3_towns,0900322630,East Hartford,Hartford County,pop_change,-22
2018,3_towns,0900322630,East Hartford,Hartford County,pop_change,-359
1990,3_towns,0900324800,East Windsor,Hartford County,pop_change,0
2000,3_towns,0900324800,East Windsor,Hartford County,pop_change,-263
2010,3_towns,0900324800,East Windsor,Hartford County,pop_change,1344
2011,3_towns,0900324800,East Windsor,Hartford County,pop_change,-138
2012,3_towns,0900324800,East Windsor,Hartford County,pop_change,172
2013,3_towns,0900324800,East Windsor,Hartford County,pop_change,85
2014,3_towns,0900324800,East Windsor,Hartford County,pop_change,72
2015,3_towns,0900324800,East Windsor,Hartford County,pop_change,34
2016,3_towns,0900324800,East Windsor,Hartford County,pop_change,6
2017,3_towns,0900324800,East Windsor,Hartford County,pop_change,16
2018,3_towns,0900324800,East Windsor,Hartford County,pop_change,-30
1990,3_towns,0900325990,Enfield,Hartford County,pop_change,0
2000,3_towns,0900325990,Enfield,Hartford County,pop_change,-320
2010,3_towns,0900325990,Enfield,Hartford County,pop_change,-558
2011,3_towns,0900325990,Enfield,Hartford County,pop_change,93
2012,3_towns,0900325990,Enfield,Hartford County,pop_change,-48
2013,3_towns,0900325990,Enfield,Hartford County,pop_change,0
2014,3_towns,0900325990,Enfield,Hartford County,pop_change,14
2015,3_towns,0900325990,Enfield,Hartford County,pop_change,-126
2016,3_towns,0900325990,Enfield,Hartford County,pop_change,-72
2017,3_towns,0900325990,Enfield,Hartford County,pop_change,93
2018,3_towns,0900325990,Enfield,Hartford County,pop_change,-153
1990,3_towns,0900327600,Farmington,Hartford County,pop_change,0
2000,3_towns,0900327600,Farmington,Hartford County,pop_change,3033
2010,3_towns,0900327600,Farmington,Hartford County,pop_change,1699
2011,3_towns,0900327600,Farmington,Hartford County,pop_change,-154
2012,3_towns,0900327600,Farmington,Hartford County,pop_change,143
2013,3_towns,0900327600,Farmington,Hartford County,pop_change,100
2014,3_towns,0900327600,Farmington,Hartford County,pop_change,86
2015,3_towns,0900327600,Farmington,Hartford County,pop_change,48
2016,3_towns,0900327600,Farmington,Hartford County,pop_change,6
2017,3_towns,0900327600,Farmington,Hartford County,pop_change,27
2018,3_towns,0900327600,Farmington,Hartford County,pop_change,-50
1990,3_towns,0900331240,Glastonbury,Hartford County,pop_change,0
2000,3_towns,0900331240,Glastonbury,Hartford County,pop_change,3975
2010,3_towns,0900331240,Glastonbury,Hartford County,pop_change,2551
2011,3_towns,0900331240,Glastonbury,Hartford County,pop_change,-256
2012,3_towns,0900331240,Glastonbury,Hartford County,pop_change,230
2013,3_towns,0900331240,Glastonbury,Hartford County,pop_change,150
2014,3_towns,0900331240,Glastonbury,Hartford County,pop_change,110
2015,3_towns,0900331240,Glastonbury,Hartford County,pop_change,24
2016,3_towns,0900331240,Glastonbury,Hartford County,pop_change,-8
2017,3_towns,0900331240,Glastonbury,Hartford County,pop_change,11
2018,3_towns,0900331240,Glastonbury,Hartford County,pop_change,-110
1990,3_towns,0900332640,Granby,Hartford County,pop_change,0
2000,3_towns,0900332640,Granby,Hartford County,pop_change,978
2010,3_towns,0900332640,Granby,Hartford County,pop_change,935
2011,3_towns,0900332640,Granby,Hartford County,pop_change,-90
2012,3_towns,0900332640,Granby,Hartford County,pop_change,51
2013,3_towns,0900332640,Granby,Hartford County,pop_change,41
2014,3_towns,0900332640,Granby,Hartford County,pop_change,26
2015,3_towns,0900332640,Granby,Hartford County,pop_change,0
2016,3_towns,0900332640,Granby,Hartford County,pop_change,-18
2017,3_towns,0900332640,Granby,Hartford County,pop_change,31
2018,3_towns,0900332640,Granby,Hartford County,pop_change,-18
1990,3_towns,0900337070,Hartford,Hartford County,pop_change,0
2000,3_towns,0900337070,Hartford,Hartford County,pop_change,-18161
2010,3_towns,0900337070,Hartford,Hartford County,pop_change,3197
2011,3_towns,0900337070,Hartford,Hartford County,pop_change,42
2012,3_towns,0900337070,Hartford,Hartford County,pop_change,62
2013,3_towns,0900337070,Hartford,Hartford County,pop_change,251
2014,3_towns,0900337070,Hartford,Hartford County,pop_change,81
2015,3_towns,0900337070,Hartford,Hartford County,pop_change,-416
2016,3_towns,0900337070,Hartford,Hartford County,pop_change,-475
2017,3_towns,0900337070,Hartford,Hartford County,pop_change,70
2018,3_towns,0900337070,Hartford,Hartford County,pop_change,-762
1990,3_towns,0900337140,Hartland,Hartford County,pop_change,0
2000,3_towns,0900337140,Hartland,Hartford County,pop_change,146
2010,3_towns,0900337140,Hartland,Hartford County,pop_change,102
2011,3_towns,0900337140,Hartland,Hartford County,pop_change,44
2012,3_towns,0900337140,Hartland,Hartford County,pop_change,40
2013,3_towns,0900337140,Hartland,Hartford County,pop_change,59
2014,3_towns,0900337140,Hartland,Hartford County,pop_change,-46
2015,3_towns,0900337140,Hartland,Hartford County,pop_change,-15
2016,3_towns,0900337140,Hartland,Hartford County,pop_change,-109
2017,3_towns,0900337140,Hartland,Hartford County,pop_change,-4
2018,3_towns,0900337140,Hartland,Hartford County,pop_change,-42
1990,3_towns,0900344700,Manchester,Hartford County,pop_change,0
2000,3_towns,0900344700,Manchester,Hartford County,pop_change,3122
2010,3_towns,0900344700,Manchester,Hartford County,pop_change,3501
2011,3_towns,0900344700,Manchester,Hartford County,pop_change,-344
2012,3_towns,0900344700,Manchester,Hartford County,pop_change,181
2013,3_towns,0900344700,Manchester,Hartford County,pop_change,118
2014,3_towns,0900344700,Manchester,Hartford County,pop_change,74
2015,3_towns,0900344700,Manchester,Hartford County,pop_change,-83
2016,3_towns,0900344700,Manchester,Hartford County,pop_change,-114
2017,3_towns,0900344700,Manchester,Hartford County,pop_change,99
2018,3_towns,0900344700,Manchester,Hartford County,pop_change,-217
1990,3_towns,0900345820,Marlborough,Hartford County,pop_change,0
2000,3_towns,0900345820,Marlborough,Hartford County,pop_change,174
2010,3_towns,0900345820,Marlborough,Hartford County,pop_change,695
2011,3_towns,0900345820,Marlborough,Hartford County,pop_change,-69
2012,3_towns,0900345820,Marlborough,Hartford County,pop_change,47
2013,3_towns,0900345820,Marlborough,Hartford County,pop_change,16
2014,3_towns,0900345820,Marlborough,Hartford County,pop_change,30
2015,3_towns,0900345820,Marlborough,Hartford County,pop_change,11
2016,3_towns,0900345820,Marlborough,Hartford County,pop_change,-13
2017,3_towns,0900345820,Marlborough,Hartford County,pop_change,-6
2018,3_towns,0900345820,Marlborough,Hartford County,pop_change,-26
1990,3_towns,0900350440,New Britain,Hartford County,pop_change,0
2000,3_towns,0900350440,New Britain,Hartford County,pop_change,-3953
2010,3_towns,0900350440,New Britain,Hartford County,pop_change,1668
2011,3_towns,0900350440,New Britain,Hartford County,pop_change,-151
2012,3_towns,0900350440,New Britain,Hartford County,pop_change,67
2013,3_towns,0900350440,New Britain,Hartford County,pop_change,-10
2014,3_towns,0900350440,New Britain,Hartford County,pop_change,-17
2015,3_towns,0900350440,New Britain,Hartford County,pop_change,-107
2016,3_towns,0900350440,New Britain,Hartford County,pop_change,-112
2017,3_towns,0900350440,New Britain,Hartford County,pop_change,193
2018,3_towns,0900350440,New Britain,Hartford County,pop_change,-230
1990,3_towns,0900352140,Newington,Hartford County,pop_change,0
2000,3_towns,0900352140,Newington,Hartford County,pop_change,98
2010,3_towns,0900352140,Newington,Hartford County,pop_change,1256
2011,3_towns,0900352140,Newington,Hartford County,pop_change,-121
2012,3_towns,0900352140,Newington,Hartford County,pop_change,79
2013,3_towns,0900352140,Newington,Hartford County,pop_change,86
2014,3_towns,0900352140,Newington,Hartford County,pop_change,46
2015,3_towns,0900352140,Newington,Hartford County,pop_change,-14
2016,3_towns,0900352140,Newington,Hartford County,pop_change,-48
2017,3_towns,0900352140,Newington,Hartford County,pop_change,13
2018,3_towns,0900352140,Newington,Hartford County,pop_change,-280
1990,3_towns,0900360120,Plainville,Hartford County,pop_change,0
2000,3_towns,0900360120,Plainville,Hartford County,pop_change,-64
2010,3_towns,0900360120,Plainville,Hartford County,pop_change,388
2011,3_towns,0900360120,Plainville,Hartford County,pop_change,-46
2012,3_towns,0900360120,Plainville,Hartford County,pop_change,56
2013,3_towns,0900360120,Plainville,Hartford County,pop_change,41
2014,3_towns,0900360120,Plainville,Hartford County,pop_change,24
2015,3_towns,0900360120,Plainville,Hartford County,pop_change,0
2016,3_towns,0900360120,Plainville,Hartford County,pop_change,-19
2017,3_towns,0900360120,Plainville,Hartford County,pop_change,33
2018,3_towns,0900360120,Plainville,Hartford County,pop_change,-85
1990,3_towns,0900365370,Rocky Hill,Hartford County,pop_change,0
2000,3_towns,0900365370,Rocky Hill,Hartford County,pop_change,1412
2010,3_towns,0900365370,Rocky Hill,Hartford County,pop_change,1743
2011,3_towns,0900365370,Rocky Hill,Hartford County,pop_change,-176
2012,3_towns,0900365370,Rocky Hill,Hartford County,pop_change,98
2013,3_towns,0900365370,Rocky Hill,Hartford County,pop_change,112
2014,3_towns,0900365370,Rocky Hill,Hartford County,pop_change,95
2015,3_towns,0900365370,Rocky Hill,Hartford County,pop_change,1
2016,3_towns,0900365370,Rocky Hill,Hartford County,pop_change,81
2017,3_towns,0900365370,Rocky Hill,Hartford County,pop_change,95
2018,3_towns,0900365370,Rocky Hill,Hartford County,pop_change,122
1990,3_towns,0900368940,Simsbury,Hartford County,pop_change,0
2000,3_towns,0900368940,Simsbury,Hartford County,pop_change,1211
2010,3_towns,0900368940,Simsbury,Hartford County,pop_change,277
2011,3_towns,0900368940,Simsbury,Hartford County,pop_change,-13
2012,3_towns,0900368940,Simsbury,Hartford County,pop_change,37
2013,3_towns,0900368940,Simsbury,Hartford County,pop_change,56
2014,3_towns,0900368940,Simsbury,Hartford County,pop_change,90
2015,3_towns,0900368940,Simsbury,Hartford County,pop_change,163
2016,3_towns,0900368940,Simsbury,Hartford County,pop_change,171
2017,3_towns,0900368940,Simsbury,Hartford County,pop_change,292
2018,3_towns,0900368940,Simsbury,Hartford County,pop_change,212
1990,3_towns,0900370550,Southington,Hartford County,pop_change,0
2000,3_towns,0900370550,Southington,Hartford County,pop_change,1210
2010,3_towns,0900370550,Southington,Hartford County,pop_change,3341
2011,3_towns,0900370550,Southington,Hartford County,pop_change,-338
2012,3_towns,0900370550,Southington,Hartford County,pop_change,307
2013,3_towns,0900370550,Southington,Hartford County,pop_change,250
2014,3_towns,0900370550,Southington,Hartford County,pop_change,221
2015,3_towns,0900370550,Southington,Hartford County,pop_change,116
2016,3_towns,0900370550,Southington,Hartford County,pop_change,50
2017,3_towns,0900370550,Southington,Hartford County,pop_change,142
2018,3_towns,0900370550,Southington,Hartford County,pop_change,-54
1990,3_towns,0900371390,South Windsor,Hartford County,pop_change,0
2000,3_towns,0900371390,South Windsor,Hartford County,pop_change,2322
2010,3_towns,0900371390,South Windsor,Hartford County,pop_change,1297
2011,3_towns,0900371390,South Windsor,Hartford County,pop_change,-132
2012,3_towns,0900371390,South Windsor,Hartford County,pop_change,107
2013,3_towns,0900371390,South Windsor,Hartford County,pop_change,72
2014,3_towns,0900371390,South Windsor,Hartford County,pop_change,39
2015,3_towns,0900371390,South Windsor,Hartford County,pop_change,11
2016,3_towns,0900371390,South Windsor,Hartford County,pop_change,-13
2017,3_towns,0900371390,South Windsor,Hartford County,pop_change,9
2018,3_towns,0900371390,South Windsor,Hartford County,pop_change,21
1990,3_towns,0900374540,Suffield,Hartford County,pop_change,0
2000,3_towns,0900374540,Suffield,Hartford County,pop_change,2125
2010,3_towns,0900374540,Suffield,Hartford County,pop_change,2183
2011,3_towns,0900374540,Suffield,Hartford County,pop_change,-222
2012,3_towns,0900374540,Suffield,Hartford County,pop_change,179
2013,3_towns,0900374540,Suffield,Hartford County,pop_change,39
2014,3_towns,0900374540,Suffield,Hartford County,pop_change,33
2015,3_towns,0900374540,Suffield,Hartford County,pop_change,-107
2016,3_towns,0900374540,Suffield,Hartford County,pop_change,-39
2017,3_towns,0900374540,Suffield,Hartford County,pop_change,57
2018,3_towns,0900374540,Suffield,Hartford County,pop_change,-13
1990,3_towns,0900382590,West Hartford,Hartford County,pop_change,0
2000,3_towns,0900382590,West Hartford,Hartford County,pop_change,3479
2010,3_towns,0900382590,West Hartford,Hartford County,pop_change,-321
2011,3_towns,0900382590,West Hartford,Hartford County,pop_change,-202
2012,3_towns,0900382590,West Hartford,Hartford County,pop_change,91
2013,3_towns,0900382590,West Hartford,Hartford County,pop_change,183
2014,3_towns,0900382590,West Hartford,Hartford County,pop_change,56
2015,3_towns,0900382590,West Hartford,Hartford County,pop_change,-108
2016,3_towns,0900382590,West Hartford,Hartford County,pop_change,-101
2017,3_towns,0900382590,West Hartford,Hartford County,pop_change,173
2018,3_towns,0900382590,West Hartford,Hartford County,pop_change,-233
1990,3_towns,0900384900,Wethersfield,Hartford County,pop_change,0
2000,3_towns,0900384900,Wethersfield,Hartford County,pop_change,620
2010,3_towns,0900384900,Wethersfield,Hartford County,pop_change,397
2011,3_towns,0900384900,Wethersfield,Hartford County,pop_change,-27
2012,3_towns,0900384900,Wethersfield,Hartford County,pop_change,29
2013,3_towns,0900384900,Wethersfield,Hartford County,pop_change,-80
2014,3_towns,0900384900,Wethersfield,Hartford County,pop_change,-11
2015,3_towns,0900384900,Wethersfield,Hartford County,pop_change,-69
2016,3_towns,0900384900,Wethersfield,Hartford County,pop_change,-114
2017,3_towns,0900384900,Wethersfield,Hartford County,pop_change,-1
2018,3_towns,0900384900,Wethersfield,Hartford County,pop_change,-128
1990,3_towns,0900387000,Windsor,Hartford County,pop_change,0
2000,3_towns,0900387000,Windsor,Hartford County,pop_change,420
2010,3_towns,0900387000,Windsor,Hartford County,pop_change,807
2011,3_towns,0900387000,Windsor,Hartford County,pop_change,-82
2012,3_towns,0900387000,Windsor,Hartford County,pop_change,105
2013,3_towns,0900387000,Windsor,Hartford County,pop_change,33
2014,3_towns,0900387000,Windsor,Hartford County,pop_change,30
2015,3_towns,0900387000,Windsor,Hartford County,pop_change,-35
2016,3_towns,0900387000,Windsor,Hartford County,pop_change,-61
2017,3_towns,0900387000,Windsor,Hartford County,pop_change,3
2018,3_towns,0900387000,Windsor,Hartford County,pop_change,-120
1990,3_towns,0900387070,Windsor Locks,Hartford County,pop_change,0
2000,3_towns,0900387070,Windsor Locks,Hartford County,pop_change,-315
2010,3_towns,0900387070,Windsor Locks,Hartford County,pop_change,455
2011,3_towns,0900387070,Windsor Locks,Hartford County,pop_change,-32
2012,3_towns,0900387070,Windsor Locks,Hartford County,pop_change,34
2013,3_towns,0900387070,Windsor Locks,Hartford County,pop_change,31
2014,3_towns,0900387070,Windsor Locks,Hartford County,pop_change,23
2015,3_towns,0900387070,Windsor Locks,Hartford County,pop_change,10
2016,3_towns,0900387070,Windsor Locks,Hartford County,pop_change,-27
2017,3_towns,0900387070,Windsor Locks,Hartford County,pop_change,26
2018,3_towns,0900387070,Windsor Locks,Hartford County,pop_change,50
1990,3_towns,0900502760,Barkhamsted,Litchfield County,pop_change,0
2000,3_towns,0900502760,Barkhamsted,Litchfield County,pop_change,125
2010,3_towns,0900502760,Barkhamsted,Litchfield County,pop_change,305
2011,3_towns,0900502760,Barkhamsted,Litchfield County,pop_change,-16
2012,3_towns,0900502760,Barkhamsted,Litchfield County,pop_change,8
2013,3_towns,0900502760,Barkhamsted,Litchfield County,pop_change,-19
2014,3_towns,0900502760,Barkhamsted,Litchfield County,pop_change,-23
2015,3_towns,0900502760,Barkhamsted,Litchfield County,pop_change,-18
2016,3_towns,0900502760,Barkhamsted,Litchfield County,pop_change,-21
2017,3_towns,0900502760,Barkhamsted,Litchfield County,pop_change,-17
2018,3_towns,0900502760,Barkhamsted,Litchfield County,pop_change,-22
1990,3_towns,0900504930,Bethlehem,Litchfield County,pop_change,0
2000,3_towns,0900504930,Bethlehem,Litchfield County,pop_change,351
2010,3_towns,0900504930,Bethlehem,Litchfield County,pop_change,185
2011,3_towns,0900504930,Bethlehem,Litchfield County,pop_change,-11
2012,3_towns,0900504930,Bethlehem,Litchfield County,pop_change,-2
2013,3_towns,0900504930,Bethlehem,Litchfield County,pop_change,-9
2014,3_towns,0900504930,Bethlehem,Litchfield County,pop_change,-34
2015,3_towns,0900504930,Bethlehem,Litchfield County,pop_change,-28
2016,3_towns,0900504930,Bethlehem,Litchfield County,pop_change,-31
2017,3_towns,0900504930,Bethlehem,Litchfield County,pop_change,-2
2018,3_towns,0900504930,Bethlehem,Litchfield County,pop_change,-38
1990,3_towns,0900508210,Bridgewater,Litchfield County,pop_change,0
2000,3_towns,0900508210,Bridgewater,Litchfield County,pop_change,170
2010,3_towns,0900508210,Bridgewater,Litchfield County,pop_change,-97
2011,3_towns,0900508210,Bridgewater,Litchfield County,pop_change,63
2012,3_towns,0900508210,Bridgewater,Litchfield County,pop_change,-86
2013,3_towns,0900508210,Bridgewater,Litchfield County,pop_change,25
2014,3_towns,0900508210,Bridgewater,Litchfield County,pop_change,18
2015,3_towns,0900508210,Bridgewater,Litchfield County,pop_change,-68
2016,3_towns,0900508210,Bridgewater,Litchfield County,pop_change,-11
2017,3_towns,0900508210,Bridgewater,Litchfield County,pop_change,13
2018,3_towns,0900508210,Bridgewater,Litchfield County,pop_change,25
1990,3_towns,0900510940,Canaan,Litchfield County,pop_change,0
2000,3_towns,0900510940,Canaan,Litchfield County,pop_change,24
2010,3_towns,0900510940,Canaan,Litchfield County,pop_change,153
2011,3_towns,0900510940,Canaan,Litchfield County,pop_change,-51
2012,3_towns,0900510940,Canaan,Litchfield County,pop_change,12
2013,3_towns,0900510940,Canaan,Litchfield County,pop_change,-47
2014,3_towns,0900510940,Canaan,Litchfield County,pop_change,92
2015,3_towns,0900510940,Canaan,Litchfield County,pop_change,-91
2016,3_towns,0900510940,Canaan,Litchfield County,pop_change,32
2017,3_towns,0900510940,Canaan,Litchfield County,pop_change,-53
2018,3_towns,0900510940,Canaan,Litchfield County,pop_change,68
1990,3_towns,0900516050,Colebrook,Litchfield County,pop_change,0
2000,3_towns,0900516050,Colebrook,Litchfield County,pop_change,106
2010,3_towns,0900516050,Colebrook,Litchfield County,pop_change,14
2011,3_towns,0900516050,Colebrook,Litchfield County,pop_change,-90
2012,3_towns,0900516050,Colebrook,Litchfield County,pop_change,98
2013,3_towns,0900516050,Colebrook,Litchfield County,pop_change,30
2014,3_towns,0900516050,Colebrook,Litchfield County,pop_change,71
2015,3_towns,0900516050,Colebrook,Litchfield County,pop_change,39
2016,3_towns,0900516050,Colebrook,Litchfield County,pop_change,-48
2017,3_towns,0900516050,Colebrook,Litchfield County,pop_change,-114
2018,3_towns,0900516050,Colebrook,Litchfield County,pop_change,47
1990,3_towns,0900517240,Cornwall,Litchfield County,pop_change,0
2000,3_towns,0900517240,Cornwall,Litchfield County,pop_change,20
2010,3_towns,0900517240,Cornwall,Litchfield County,pop_change,-14
2011,3_towns,0900517240,Cornwall,Litchfield County,pop_change,49
2012,3_towns,0900517240,Cornwall,Litchfield County,pop_change,-76
2013,3_towns,0900517240,Cornwall,Litchfield County,pop_change,126
2014,3_towns,0900517240,Cornwall,Litchfield County,pop_change,-14
2015,3_towns,0900517240,Cornwall,Litchfield County,pop_change,-143
2016,3_towns,0900517240,Cornwall,Litchfield County,pop_change,-26
2017,3_towns,0900517240,Cornwall,Litchfield County,pop_change,28
2018,3_towns,0900517240,Cornwall,Litchfield County,pop_change,-62
1990,3_towns,0900532290,Goshen,Litchfield County,pop_change,0
2000,3_towns,0900532290,Goshen,Litchfield County,pop_change,368
2010,3_towns,0900532290,Goshen,Litchfield County,pop_change,279
2011,3_towns,0900532290,Goshen,Litchfield County,pop_change,-19
2012,3_towns,0900532290,Goshen,Litchfield County,pop_change,0
2013,3_towns,0900532290,Goshen,Litchfield County,pop_change,-4
2014,3_towns,0900532290,Goshen,Litchfield County,pop_change,3
2015,3_towns,0900532290,Goshen,Litchfield County,pop_change,-13
