year,level,geoid,name,county,var,estimate
2016,3_towns,0900532290,Goshen,Litchfield County,pop_change,-24
2017,3_towns,0900532290,Goshen,Litchfield County,pop_change,-5
2018,3_towns,0900532290,Goshen,Litchfield County,pop_change,-11
1990,3_towns,0900537280,Harwinton,Litchfield County,pop_change,0
2000,3_towns,0900537280,Harwinton,Litchfield County,pop_change,55
2010,3_towns,0900537280,Harwinton,Litchfield County,pop_change,359
2011,3_towns,0900537280,Harwinton,Litchfield County,pop_change,-24
2012,3_towns,0900537280,Harwinton,Litchfield County,pop_change,2
2013,3_towns,0900537280,Harwinton,Litchfield County,pop_change,16
2014,3_towns,0900537280,Harwinton,Litchfield County,pop_change,-44
2015,3_towns,0900537280,Harwinton,Litchfield County,pop_change,-21
2016,3_towns,0900537280,Harwinton,Litchfield County,pop_change,-30
2017,3_towns,0900537280,Harwinton,Litchfield County,pop_change,-15
2018,3_towns,0900537280,Harwinton,Litchfield County,pop_change,-57
1990,3_towns,0900540290,Kent,Litchfield County,pop_change,0
2000,3_towns,0900540290,Kent,Litchfield County,pop_change,-60
2010,3_towns,0900540290,Kent,Litchfield County,pop_change,121
2011,3_towns,0900540290,Kent,Litchfield County,pop_change,3
2012,3_towns,0900540290,Kent,Litchfield County,pop_change,-11
2013,3_towns,0900540290,Kent,Litchfield County,pop_change,-7
2014,3_towns,0900540290,Kent,Litchfield County,pop_change,-13
2015,3_towns,0900540290,Kent,Litchfield County,pop_change,-34
2016,3_towns,0900540290,Kent,Litchfield County,pop_change,-36
2017,3_towns,0900540290,Kent,Litchfield County,pop_change,-28
2018,3_towns,0900540290,Kent,Litchfield County,pop_change,-29
1990,3_towns,0900543370,Litchfield,Litchfield County,pop_change,0
2000,3_towns,0900543370,Litchfield,Litchfield County,pop_change,-49
2010,3_towns,0900543370,Litchfield,Litchfield County,pop_change,150
2011,3_towns,0900543370,Litchfield,Litchfield County,pop_change,18
2012,3_towns,0900543370,Litchfield,Litchfield County,pop_change,-30
2013,3_towns,0900543370,Litchfield,Litchfield County,pop_change,-48
2014,3_towns,0900543370,Litchfield,Litchfield County,pop_change,-41
2015,3_towns,0900543370,Litchfield,Litchfield County,pop_change,-59
2016,3_towns,0900543370,Litchfield,Litchfield County,pop_change,-29
2017,3_towns,0900543370,Litchfield,Litchfield County,pop_change,-25
2018,3_towns,0900543370,Litchfield,Litchfield County,pop_change,-54
1990,3_towns,0900549460,Morris,Litchfield County,pop_change,0
2000,3_towns,0900549460,Morris,Litchfield County,pop_change,262
2010,3_towns,0900549460,Morris,Litchfield County,pop_change,87
2011,3_towns,0900549460,Morris,Litchfield County,pop_change,23
2012,3_towns,0900549460,Morris,Litchfield County,pop_change,58
2013,3_towns,0900549460,Morris,Litchfield County,pop_change,-89
2014,3_towns,0900549460,Morris,Litchfield County,pop_change,-91
2015,3_towns,0900549460,Morris,Litchfield County,pop_change,25
2016,3_towns,0900549460,Morris,Litchfield County,pop_change,39
2017,3_towns,0900549460,Morris,Litchfield County,pop_change,14
2018,3_towns,0900549460,Morris,Litchfield County,pop_change,-79
1990,3_towns,0900551350,New Hartford,Litchfield County,pop_change,0
2000,3_towns,0900551350,New Hartford,Litchfield County,pop_change,319
2010,3_towns,0900551350,New Hartford,Litchfield County,pop_change,882
2011,3_towns,0900551350,New Hartford,Litchfield County,pop_change,-69
2012,3_towns,0900551350,New Hartford,Litchfield County,pop_change,23
2013,3_towns,0900551350,New Hartford,Litchfield County,pop_change,8
2014,3_towns,0900551350,New Hartford,Litchfield County,pop_change,-22
2015,3_towns,0900551350,New Hartford,Litchfield County,pop_change,-57
2016,3_towns,0900551350,New Hartford,Litchfield County,pop_change,-29
2017,3_towns,0900551350,New Hartford,Litchfield County,pop_change,-30
2018,3_towns,0900551350,New Hartford,Litchfield County,pop_change,-39
1990,3_towns,0900552630,New Milford,Litchfield County,pop_change,0
2000,3_towns,0900552630,New Milford,Litchfield County,pop_change,3492
2010,3_towns,0900552630,New Milford,Litchfield County,pop_change,1021
2011,3_towns,0900552630,New Milford,Litchfield County,pop_change,-20
2012,3_towns,0900552630,New Milford,Litchfield County,pop_change,-55
2013,3_towns,0900552630,New Milford,Litchfield County,pop_change,-84
2014,3_towns,0900552630,New Milford,Litchfield County,pop_change,-162
2015,3_towns,0900552630,New Milford,Litchfield County,pop_change,-151
2016,3_towns,0900552630,New Milford,Litchfield County,pop_change,-169
2017,3_towns,0900552630,New Milford,Litchfield County,pop_change,-121
2018,3_towns,0900552630,New Milford,Litchfield County,pop_change,-184
1990,3_towns,0900553470,Norfolk,Litchfield County,pop_change,0
2000,3_towns,0900553470,Norfolk,Litchfield County,pop_change,-400
2010,3_towns,0900553470,Norfolk,Litchfield County,pop_change,49
2011,3_towns,0900553470,Norfolk,Litchfield County,pop_change,-135
2012,3_towns,0900553470,Norfolk,Litchfield County,pop_change,-82
2013,3_towns,0900553470,Norfolk,Litchfield County,pop_change,5
2014,3_towns,0900553470,Norfolk,Litchfield County,pop_change,-11
2015,3_towns,0900553470,Norfolk,Litchfield County,pop_change,64
2016,3_towns,0900553470,Norfolk,Litchfield County,pop_change,-103
2017,3_towns,0900553470,Norfolk,Litchfield County,pop_change,-5
2018,3_towns,0900553470,Norfolk,Litchfield County,pop_change,61
1990,3_towns,0900554030,North Canaan,Litchfield County,pop_change,0
2000,3_towns,0900554030,North Canaan,Litchfield County,pop_change,66
2010,3_towns,0900554030,North Canaan,Litchfield County,pop_change,-35
2011,3_towns,0900554030,North Canaan,Litchfield County,pop_change,14
2012,3_towns,0900554030,North Canaan,Litchfield County,pop_change,-28
2013,3_towns,0900554030,North Canaan,Litchfield County,pop_change,-15
2014,3_towns,0900554030,North Canaan,Litchfield County,pop_change,-24
2015,3_towns,0900554030,North Canaan,Litchfield County,pop_change,-23
2016,3_towns,0900554030,North Canaan,Litchfield County,pop_change,-9
2017,3_towns,0900554030,North Canaan,Litchfield County,pop_change,101
2018,3_towns,0900554030,North Canaan,Litchfield County,pop_change,-29
1990,3_towns,0900560750,Plymouth,Litchfield County,pop_change,0
2000,3_towns,0900560750,Plymouth,Litchfield County,pop_change,-188
2010,3_towns,0900560750,Plymouth,Litchfield County,pop_change,609
2011,3_towns,0900560750,Plymouth,Litchfield County,pop_change,-25
2012,3_towns,0900560750,Plymouth,Litchfield County,pop_change,-25
2013,3_towns,0900560750,Plymouth,Litchfield County,pop_change,-45
2014,3_towns,0900560750,Plymouth,Litchfield County,pop_change,-63
2015,3_towns,0900560750,Plymouth,Litchfield County,pop_change,-81
2016,3_towns,0900560750,Plymouth,Litchfield County,pop_change,-78
2017,3_towns,0900560750,Plymouth,Litchfield County,pop_change,-38
2018,3_towns,0900560750,Plymouth,Litchfield County,pop_change,-106
1990,3_towns,0900565930,Roxbury,Litchfield County,pop_change,0
2000,3_towns,0900565930,Roxbury,Litchfield County,pop_change,311
2010,3_towns,0900565930,Roxbury,Litchfield County,pop_change,126
2011,3_towns,0900565930,Roxbury,Litchfield County,pop_change,53
2012,3_towns,0900565930,Roxbury,Litchfield County,pop_change,7
2013,3_towns,0900565930,Roxbury,Litchfield County,pop_change,-21
2014,3_towns,0900565930,Roxbury,Litchfield County,pop_change,-28
2015,3_towns,0900565930,Roxbury,Litchfield County,pop_change,-2
2016,3_towns,0900565930,Roxbury,Litchfield County,pop_change,-11
2017,3_towns,0900565930,Roxbury,Litchfield County,pop_change,-29
2018,3_towns,0900565930,Roxbury,Litchfield County,pop_change,-128
1990,3_towns,0900566420,Salisbury,Litchfield County,pop_change,0
2000,3_towns,0900566420,Salisbury,Litchfield County,pop_change,-113
2010,3_towns,0900566420,Salisbury,Litchfield County,pop_change,-236
2011,3_towns,0900566420,Salisbury,Litchfield County,pop_change,42
2012,3_towns,0900566420,Salisbury,Litchfield County,pop_change,-36
2013,3_towns,0900566420,Salisbury,Litchfield County,pop_change,-25
2014,3_towns,0900566420,Salisbury,Litchfield County,pop_change,-14
2015,3_towns,0900566420,Salisbury,Litchfield County,pop_change,-23
2016,3_towns,0900566420,Salisbury,Litchfield County,pop_change,-16
2017,3_towns,0900566420,Salisbury,Litchfield County,pop_change,-11
2018,3_towns,0900566420,Salisbury,Litchfield County,pop_change,-27
1990,3_towns,0900567960,Sharon,Litchfield County,pop_change,0
2000,3_towns,0900567960,Sharon,Litchfield County,pop_change,40
2010,3_towns,0900567960,Sharon,Litchfield County,pop_change,-186
2011,3_towns,0900567960,Sharon,Litchfield County,pop_change,22
2012,3_towns,0900567960,Sharon,Litchfield County,pop_change,-15
2013,3_towns,0900567960,Sharon,Litchfield County,pop_change,-20
2014,3_towns,0900567960,Sharon,Litchfield County,pop_change,-23
2015,3_towns,0900567960,Sharon,Litchfield County,pop_change,-10
2016,3_towns,0900567960,Sharon,Litchfield County,pop_change,-10
2017,3_towns,0900567960,Sharon,Litchfield County,pop_change,7
2018,3_towns,0900567960,Sharon,Litchfield County,pop_change,-12
1990,3_towns,0900575730,Thomaston,Litchfield County,pop_change,0
2000,3_towns,0900575730,Thomaston,Litchfield County,pop_change,556
2010,3_towns,0900575730,Thomaston,Litchfield County,pop_change,384
2011,3_towns,0900575730,Thomaston,Litchfield County,pop_change,-25
2012,3_towns,0900575730,Thomaston,Litchfield County,pop_change,3
2013,3_towns,0900575730,Thomaston,Litchfield County,pop_change,-34
2014,3_towns,0900575730,Thomaston,Litchfield County,pop_change,-38
2015,3_towns,0900575730,Thomaston,Litchfield County,pop_change,-57
2016,3_towns,0900575730,Thomaston,Litchfield County,pop_change,-37
2017,3_towns,0900575730,Thomaston,Litchfield County,pop_change,-31
2018,3_towns,0900575730,Thomaston,Litchfield County,pop_change,-45
1990,3_towns,0900576570,Torrington,Litchfield County,pop_change,0
2000,3_towns,0900576570,Torrington,Litchfield County,pop_change,1515
2010,3_towns,0900576570,Torrington,Litchfield County,pop_change,1181
2011,3_towns,0900576570,Torrington,Litchfield County,pop_change,-3
2012,3_towns,0900576570,Torrington,Litchfield County,pop_change,-141
2013,3_towns,0900576570,Torrington,Litchfield County,pop_change,-178
2014,3_towns,0900576570,Torrington,Litchfield County,pop_change,-287
2015,3_towns,0900576570,Torrington,Litchfield County,pop_change,-281
2016,3_towns,0900576570,Torrington,Litchfield County,pop_change,-266
2017,3_towns,0900576570,Torrington,Litchfield County,pop_change,-149
2018,3_towns,0900576570,Torrington,Litchfield County,pop_change,-341
1990,3_towns,0900579510,Warren,Litchfield County,pop_change,0
2000,3_towns,0900579510,Warren,Litchfield County,pop_change,28
2010,3_towns,0900579510,Warren,Litchfield County,pop_change,207
2011,3_towns,0900579510,Warren,Litchfield County,pop_change,70
2012,3_towns,0900579510,Warren,Litchfield County,pop_change,29
2013,3_towns,0900579510,Warren,Litchfield County,pop_change,-85
2014,3_towns,0900579510,Warren,Litchfield County,pop_change,-85
2015,3_towns,0900579510,Warren,Litchfield County,pop_change,74
2016,3_towns,0900579510,Warren,Litchfield County,pop_change,31
2017,3_towns,0900579510,Warren,Litchfield County,pop_change,-28
2018,3_towns,0900579510,Warren,Litchfield County,pop_change,-35
1990,3_towns,0900579720,Washington,Litchfield County,pop_change,0
2000,3_towns,0900579720,Washington,Litchfield County,pop_change,-309
2010,3_towns,0900579720,Washington,Litchfield County,pop_change,-18
2011,3_towns,0900579720,Washington,Litchfield County,pop_change,8
2012,3_towns,0900579720,Washington,Litchfield County,pop_change,-12
2013,3_towns,0900579720,Washington,Litchfield County,pop_change,-12
2014,3_towns,0900579720,Washington,Litchfield County,pop_change,-33
2015,3_towns,0900579720,Washington,Litchfield County,pop_change,-12
2016,3_towns,0900579720,Washington,Litchfield County,pop_change,-20
2017,3_towns,0900579720,Washington,Litchfield County,pop_change,-8
2018,3_towns,0900579720,Washington,Litchfield County,pop_change,-17
1990,3_towns,0900580490,Watertown,Litchfield County,pop_change,0
2000,3_towns,0900580490,Watertown,Litchfield County,pop_change,1205
2010,3_towns,0900580490,Watertown,Litchfield County,pop_change,853
2011,3_towns,0900580490,Watertown,Litchfield County,pop_change,-12
2012,3_towns,0900580490,Watertown,Litchfield County,pop_change,-53
2013,3_towns,0900580490,Watertown,Litchfield County,pop_change,-62
2014,3_towns,0900580490,Watertown,Litchfield County,pop_change,-101
2015,3_towns,0900580490,Watertown,Litchfield County,pop_change,-125
2016,3_towns,0900580490,Watertown,Litchfield County,pop_change,-113
2017,3_towns,0900580490,Watertown,Litchfield County,pop_change,-72
2018,3_towns,0900580490,Watertown,Litchfield County,pop_change,-144
1990,3_towns,0900586440,Winchester,Litchfield County,pop_change,0
2000,3_towns,0900586440,Winchester,Litchfield County,pop_change,-860
2010,3_towns,0900586440,Winchester,Litchfield County,pop_change,578
2011,3_towns,0900586440,Winchester,Litchfield County,pop_change,-26
2012,3_towns,0900586440,Winchester,Litchfield County,pop_change,-27
2013,3_towns,0900586440,Winchester,Litchfield County,pop_change,-39
2014,3_towns,0900586440,Winchester,Litchfield County,pop_change,-61
2015,3_towns,0900586440,Winchester,Litchfield County,pop_change,-83
2016,3_towns,0900586440,Winchester,Litchfield County,pop_change,-80
2017,3_towns,0900586440,Winchester,Litchfield County,pop_change,-32
2018,3_towns,0900586440,Winchester,Litchfield County,pop_change,-96
1990,3_towns,0900587910,Woodbury,Litchfield County,pop_change,0
2000,3_towns,0900587910,Woodbury,Litchfield County,pop_change,1067
2010,3_towns,0900587910,Woodbury,Litchfield County,pop_change,777
2011,3_towns,0900587910,Woodbury,Litchfield County,pop_change,-47
2012,3_towns,0900587910,Woodbury,Litchfield County,pop_change,-3
2013,3_towns,0900587910,Woodbury,Litchfield County,pop_change,-15
2014,3_towns,0900587910,Woodbury,Litchfield County,pop_change,-59
2015,3_towns,0900587910,Woodbury,Litchfield County,pop_change,-60
2016,3_towns,0900587910,Woodbury,Litchfield County,pop_change,-68
2017,3_towns,0900587910,Woodbury,Litchfield County,pop_change,-37
2018,3_towns,0900587910,Woodbury,Litchfield County,pop_change,-69
1990,3_towns,0900714300,Chester,Middlesex County,pop_change,0
2000,3_towns,0900714300,Chester,Middlesex County,pop_change,326
2010,3_towns,0900714300,Chester,Middlesex County,pop_change,251
2011,3_towns,0900714300,Chester,Middlesex County,pop_change,-10
2012,3_towns,0900714300,Chester,Middlesex County,pop_change,106
2013,3_towns,0900714300,Chester,Middlesex County,pop_change,64
2014,3_towns,0900714300,Chester,Middlesex County,pop_change,69
2015,3_towns,0900714300,Chester,Middlesex County,pop_change,40
2016,3_towns,0900714300,Chester,Middlesex County,pop_change,27
2017,3_towns,0900714300,Chester,Middlesex County,pop_change,-4
2018,3_towns,0900714300,Chester,Middlesex County,pop_change,-18
1990,3_towns,0900715350,Clinton,Middlesex County,pop_change,0
2000,3_towns,0900715350,Clinton,Middlesex County,pop_change,327
2010,3_towns,0900715350,Clinton,Middlesex County,pop_change,166
2011,3_towns,0900715350,Clinton,Middlesex County,pop_change,31
2012,3_towns,0900715350,Clinton,Middlesex County,pop_change,-32
2013,3_towns,0900715350,Clinton,Middlesex County,pop_change,-20
2014,3_towns,0900715350,Clinton,Middlesex County,pop_change,-51
2015,3_towns,0900715350,Clinton,Middlesex County,pop_change,-21
2016,3_towns,0900715350,Clinton,Middlesex County,pop_change,-95
2017,3_towns,0900715350,Clinton,Middlesex County,pop_change,-31
2018,3_towns,0900715350,Clinton,Middlesex County,pop_change,-65
1990,3_towns,0900718080,Cromwell,Middlesex County,pop_change,0
2000,3_towns,0900718080,Cromwell,Middlesex County,pop_change,585
2010,3_towns,0900718080,Cromwell,Middlesex County,pop_change,1134
2011,3_towns,0900718080,Cromwell,Middlesex County,pop_change,-54
2012,3_towns,0900718080,Cromwell,Middlesex County,pop_change,108
2013,3_towns,0900718080,Cromwell,Middlesex County,pop_change,17
2014,3_towns,0900718080,Cromwell,Middlesex County,pop_change,1
2015,3_towns,0900718080,Cromwell,Middlesex County,pop_change,9
2016,3_towns,0900718080,Cromwell,Middlesex County,pop_change,-37
2017,3_towns,0900718080,Cromwell,Middlesex County,pop_change,-28
2018,3_towns,0900718080,Cromwell,Middlesex County,pop_change,-48
1990,3_towns,0900719130,Deep River,Middlesex County,pop_change,0
2000,3_towns,0900719130,Deep River,Middlesex County,pop_change,278
2010,3_towns,0900719130,Deep River,Middlesex County,pop_change,19
2011,3_towns,0900719130,Deep River,Middlesex County,pop_change,23
2012,3_towns,0900719130,Deep River,Middlesex County,pop_change,-16
2013,3_towns,0900719130,Deep River,Middlesex County,pop_change,-21
2014,3_towns,0900719130,Deep River,Middlesex County,pop_change,-4
2015,3_towns,0900719130,Deep River,Middlesex County,pop_change,-40
2016,3_towns,0900719130,Deep River,Middlesex County,pop_change,-19
2017,3_towns,0900719130,Deep River,Middlesex County,pop_change,-5
2018,3_towns,0900719130,Deep River,Middlesex County,pop_change,-54
1990,3_towns,0900720810,Durham,Middlesex County,pop_change,0
2000,3_towns,0900720810,Durham,Middlesex County,pop_change,895
2010,3_towns,0900720810,Durham,Middlesex County,pop_change,761
2011,3_towns,0900720810,Durham,Middlesex County,pop_change,-46
2012,3_towns,0900720810,Durham,Middlesex County,pop_change,26
2013,3_towns,0900720810,Durham,Middlesex County,pop_change,12
2014,3_towns,0900720810,Durham,Middlesex County,pop_change,-9
2015,3_towns,0900720810,Durham,Middlesex County,pop_change,-22
2016,3_towns,0900720810,Durham,Middlesex County,pop_change,-27
2017,3_towns,0900720810,Durham,Middlesex County,pop_change,-30
2018,3_towns,0900720810,Durham,Middlesex County,pop_change,-44
1990,3_towns,0900722280,East Haddam,Middlesex County,pop_change,0
2000,3_towns,0900722280,East Haddam,Middlesex County,pop_change,1657
2010,3_towns,0900722280,East Haddam,Middlesex County,pop_change,793
2011,3_towns,0900722280,East Haddam,Middlesex County,pop_change,-57
2012,3_towns,0900722280,East Haddam,Middlesex County,pop_change,51
2013,3_towns,0900722280,East Haddam,Middlesex County,pop_change,18
2014,3_towns,0900722280,East Haddam,Middlesex County,pop_change,4
2015,3_towns,0900722280,East Haddam,Middlesex County,pop_change,-3
2016,3_towns,0900722280,East Haddam,Middlesex County,pop_change,-41
2017,3_towns,0900722280,East Haddam,Middlesex County,pop_change,-26
2018,3_towns,0900722280,East Haddam,Middlesex County,pop_change,-40
1990,3_towns,0900722490,East Hampton,Middlesex County,pop_change,0
2000,3_towns,0900722490,East Hampton,Middlesex County,pop_change,2924
2010,3_towns,0900722490,East Hampton,Middlesex County,pop_change,-393
2011,3_towns,0900722490,East Hampton,Middlesex County,pop_change,-33
2012,3_towns,0900722490,East Hampton,Middlesex County,pop_change,27
2013,3_towns,0900722490,East Hampton,Middlesex County,pop_change,-4
2014,3_towns,0900722490,East Hampton,Middlesex County,pop_change,-13
2015,3_towns,0900722490,East Hampton,Middlesex County,pop_change,-21
2016,3_towns,0900722490,East Hampton,Middlesex County,pop_change,-37
2017,3_towns,0900722490,East Hampton,Middlesex County,pop_change,12
2018,3_towns,0900722490,East Hampton,Middlesex County,pop_change,-34
1990,3_towns,0900726270,Essex,Middlesex County,pop_change,0
2000,3_towns,0900726270,Essex,Middlesex County,pop_change,601
2010,3_towns,0900726270,Essex,Middlesex County,pop_change,178
2011,3_towns,0900726270,Essex,Middlesex County,pop_change,14
2012,3_towns,0900726270,Essex,Middlesex County,pop_change,-15
2013,3_towns,0900726270,Essex,Middlesex County,pop_change,-14
2014,3_towns,0900726270,Essex,Middlesex County,pop_change,-25
2015,3_towns,0900726270,Essex,Middlesex County,pop_change,-9
2016,3_towns,0900726270,Essex,Middlesex County,pop_change,-40
2017,3_towns,0900726270,Essex,Middlesex County,pop_change,-6
2018,3_towns,0900726270,Essex,Middlesex County,pop_change,11
1990,3_towns,0900735230,Haddam,Middlesex County,pop_change,0
2000,3_towns,0900735230,Haddam,Middlesex County,pop_change,388
2010,3_towns,0900735230,Haddam,Middlesex County,pop_change,1189
2011,3_towns,0900735230,Haddam,Middlesex County,pop_change,-79
2012,3_towns,0900735230,Haddam,Middlesex County,pop_change,41
2013,3_towns,0900735230,Haddam,Middlesex County,pop_change,35
2014,3_towns,0900735230,Haddam,Middlesex County,pop_change,13
2015,3_towns,0900735230,Haddam,Middlesex County,pop_change,-18
2016,3_towns,0900735230,Haddam,Middlesex County,pop_change,-35
2017,3_towns,0900735230,Haddam,Middlesex County,pop_change,0
2018,3_towns,0900735230,Haddam,Middlesex County,pop_change,-36
1990,3_towns,0900740710,Killingworth,Middlesex County,pop_change,0
2000,3_towns,0900740710,Killingworth,Middlesex County,pop_change,1204
2010,3_towns,0900740710,Killingworth,Middlesex County,pop_change,507
2011,3_towns,0900740710,Killingworth,Middlesex County,pop_change,-26
2012,3_towns,0900740710,Killingworth,Middlesex County,pop_change,13
2013,3_towns,0900740710,Killingworth,Middlesex County,pop_change,-11
2014,3_towns,0900740710,Killingworth,Middlesex County,pop_change,15
2015,3_towns,0900740710,Killingworth,Middlesex County,pop_change,-26
2016,3_towns,0900740710,Killingworth,Middlesex County,pop_change,-26
2017,3_towns,0900740710,Killingworth,Middlesex County,pop_change,-23
2018,3_towns,0900740710,Killingworth,Middlesex County,pop_change,-27
1990,3_towns,0900747080,Middlefield,Middlesex County,pop_change,0
2000,3_towns,0900747080,Middlefield,Middlesex County,pop_change,278
2010,3_towns,0900747080,Middlefield,Middlesex County,pop_change,222
2011,3_towns,0900747080,Middlefield,Middlesex County,pop_change,-7
2012,3_towns,0900747080,Middlefield,Middlesex County,pop_change,8
2013,3_towns,0900747080,Middlefield,Middlesex County,pop_change,-5
2014,3_towns,0900747080,Middlefield,Middlesex County,pop_change,5
2015,3_towns,0900747080,Middlefield,Middlesex County,pop_change,1
2016,3_towns,0900747080,Middlefield,Middlesex County,pop_change,-24
2017,3_towns,0900747080,Middlefield,Middlesex County,pop_change,-1
2018,3_towns,0900747080,Middlefield,Middlesex County,pop_change,-17
1990,3_towns,0900747360,Middletown,Middlesex County,pop_change,0
2000,3_towns,0900747360,Middletown,Middlesex County,pop_change,405
2010,3_towns,0900747360,Middletown,Middlesex County,pop_change,4481
2011,3_towns,0900747360,Middletown,Middlesex County,pop_change,-138
2012,3_towns,0900747360,Middletown,Middlesex County,pop_change,20
2013,3_towns,0900747360,Middletown,Middlesex County,pop_change,9
2014,3_towns,0900747360,Middletown,Middlesex County,pop_change,-115
2015,3_towns,0900747360,Middletown,Middlesex County,pop_change,-206
2016,3_towns,0900747360,Middletown,Middlesex County,pop_change,-285
2017,3_towns,0900747360,Middletown,Middlesex County,pop_change,-186
2018,3_towns,0900747360,Middletown,Middlesex County,pop_change,-274
1990,3_towns,0900757320,Old Saybrook,Middlesex County,pop_change,0
2000,3_towns,0900757320,Old Saybrook,Middlesex County,pop_change,815
2010,3_towns,0900757320,Old Saybrook,Middlesex County,pop_change,-125
2011,3_towns,0900757320,Old Saybrook,Middlesex County,pop_change,65
2012,3_towns,0900757320,Old Saybrook,Middlesex County,pop_change,-39
2013,3_towns,0900757320,Old Saybrook,Middlesex County,pop_change,-10
2014,3_towns,0900757320,Old Saybrook,Middlesex County,pop_change,-36
2015,3_towns,0900757320,Old Saybrook,Middlesex County,pop_change,-9
2016,3_towns,0900757320,Old Saybrook,Middlesex County,pop_change,-39
2017,3_towns,0900757320,Old Saybrook,Middlesex County,pop_change,-12
2018,3_towns,0900757320,Old Saybrook,Middlesex County,pop_change,-44
1990,3_towns,0900761800,Portland,Middlesex County,pop_change,0
2000,3_towns,0900761800,Portland,Middlesex County,pop_change,314
2010,3_towns,0900761800,Portland,Middlesex County,pop_change,776
2011,3_towns,0900761800,Portland,Middlesex County,pop_change,-38
2012,3_towns,0900761800,Portland,Middlesex County,pop_change,30
2013,3_towns,0900761800,Portland,Middlesex County,pop_change,-13
2014,3_towns,0900761800,Portland,Middlesex County,pop_change,-4
2015,3_towns,0900761800,Portland,Middlesex County,pop_change,-36
2016,3_towns,0900761800,Portland,Middlesex County,pop_change,-43
2017,3_towns,0900761800,Portland,Middlesex County,pop_change,-13
2018,3_towns,0900761800,Portland,Middlesex County,pop_change,-29
1990,3_towns,0900781680,Westbrook,Middlesex County,pop_change,0
2000,3_towns,0900781680,Westbrook,Middlesex County,pop_change,878
2010,3_towns,0900781680,Westbrook,Middlesex County,pop_change,646
2011,3_towns,0900781680,Westbrook,Middlesex County,pop_change,-47
2012,3_towns,0900781680,Westbrook,Middlesex County,pop_change,37
2013,3_towns,0900781680,Westbrook,Middlesex County,pop_change,-6
2014,3_towns,0900781680,Westbrook,Middlesex County,pop_change,-6
2015,3_towns,0900781680,Westbrook,Middlesex County,pop_change,-8
2016,3_towns,0900781680,Westbrook,Middlesex County,pop_change,-6
2017,3_towns,0900781680,Westbrook,Middlesex County,pop_change,25
2018,3_towns,0900781680,Westbrook,Middlesex County,pop_change,-23
1990,3_towns,0900901220,Ansonia,New Haven County,pop_change,0
2000,3_towns,0900901220,Ansonia,New Haven County,pop_change,151
2010,3_towns,0900901220,Ansonia,New Haven County,pop_change,695
2011,3_towns,0900901220,Ansonia,New Haven County,pop_change,-56
2012,3_towns,0900901220,Ansonia,New Haven County,pop_change,-5
2013,3_towns,0900901220,Ansonia,New Haven County,pop_change,-25
2014,3_towns,0900901220,Ansonia,New Haven County,pop_change,-35
2015,3_towns,0900901220,Ansonia,New Haven County,pop_change,-93
2016,3_towns,0900901220,Ansonia,New Haven County,pop_change,-85
2017,3_towns,0900901220,Ansonia,New Haven County,pop_change,3
2018,3_towns,0900901220,Ansonia,New Haven County,pop_change,-93
1990,3_towns,0900903250,Beacon Falls,New Haven County,pop_change,0
2000,3_towns,0900903250,Beacon Falls,New Haven County,pop_change,163
2010,3_towns,0900903250,Beacon Falls,New Haven County,pop_change,803
2011,3_towns,0900903250,Beacon Falls,New Haven County,pop_change,-80
2012,3_towns,0900903250,Beacon Falls,New Haven County,pop_change,46
2013,3_towns,0900903250,Beacon Falls,New Haven County,pop_change,23
2014,3_towns,0900903250,Beacon Falls,New Haven County,pop_change,27
2015,3_towns,0900903250,Beacon Falls,New Haven County,pop_change,4
2016,3_towns,0900903250,Beacon Falls,New Haven County,pop_change,6
